"Task Aware Debugger for GDB" version 11.4.0 (202107011009)
(c) 2016-2021 NXP Semiconductors, Inc.
==================================
13:04:27.103 INFO: [TadModel] DSF session ID 7 has started.
13:04:30.586 INFO: [TadState] TAD state changed: DEBUG_STARTED -> DEBUG_INIT_0 (RESUMED, USER_REQUEST)
13:04:30.617 INFO: [TadState] TAD state changed: DEBUG_INIT_0 -> DEBUG_INIT_1 (SUSPENDED, SIGNAL)
13:04:31.734 INFO: [TadState] TAD state changed: DEBUG_INIT_1 -> DEBUG_SUSPENDED (RESUMED, USER_REQUEST)
13:04:31.821 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_SUSPENDED (SUSPENDED, BREAKPOINT)
13:04:33.908 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:05:32.771 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:05:57.292 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:05:57.702 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:06.748 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:06.939 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:09.756 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:09.926 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:14.960 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:15.265 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:19.180 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:19.354 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:25.348 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:25.650 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:28.261 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:28.429 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:29.356 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:29.663 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:31.271 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:31.436 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:33.157 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:06:33.223 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:39.477 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:39.882 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:49.253 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:49.443 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:51.405 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:51.588 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:53.46 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:53.349 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:55.196 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:55.369 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:57.93 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:57.399 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:06:58.429 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:06:58.606 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:06:59.693 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:07:00.00 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:07:00.445 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:07:00.613 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:07:02.141 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
13:07:02.213 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
13:07:03.205 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:07:03.614 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:07:04.109 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:07:04.305 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
13:07:05.29 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
13:07:05.199 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
