"Task Aware Debugger for GDB" version 11.4.0 (202107011009)
(c) 2016-2021 NXP Semiconductors, Inc.
==================================
09:18:33.592 INFO: [TadModel] DSF session ID 6 has started.
09:18:36.810 INFO: [TadState] TAD state changed: DEBUG_STARTED -> DEBUG_INIT_0 (RESUMED, USER_REQUEST)
09:18:36.838 INFO: [TadState] TAD state changed: DEBUG_INIT_0 -> DEBUG_INIT_1 (SUSPENDED, SIGNAL)
09:18:37.268 INFO: [TadState] TAD state changed: DEBUG_INIT_1 -> DEBUG_SUSPENDED (RESUMED, USER_REQUEST)
09:18:37.343 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_SUSPENDED (SUSPENDED, BREAKPOINT)
09:18:39.658 INFO: [TadState] TAD state changed: DEBUG_SUSPENDED -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:18:41.253 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:18:54.921 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:18:55.61 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:18:58.34 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:18:58.141 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:01.745 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:01.978 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:05.26 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:05.156 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:11.338 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:11.521 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:13.34 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:13.102 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:14.50 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:17.370 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:21.635 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:21.775 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:26.402 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:26.510 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:27.498 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:27.729 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:29.18 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:29.149 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:30.546 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:30.727 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:32.298 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:34.166 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:37.626 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:37.767 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:39.90 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:39.199 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:39.906 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:40.138 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:41.130 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:41.259 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:42.682 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:19:42.865 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:19:43.818 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:46.187 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:47.42 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:48.571 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:49.394 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:51.357 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:52.802 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:54.329 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:55.618 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:19:57.194 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:19:57.874 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:20:02.728 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:20:03.786 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:20:05.253 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:20:06.466 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:20:07.917 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:20:08.706 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:20:14.05 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:20:17.299 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:17.439 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:25.835 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:25.942 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:28.259 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:28.490 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:33.171 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:33.303 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:51.45 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:20:53.06 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:20:54.285 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:54.426 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:54.948 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:55.56 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:20:56.349 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:20:56.579 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:00.469 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:00.600 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:17.381 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:21:24.406 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, SIGNAL)
09:21:24.516 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:21:24.619 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:21:27.71 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:21:28.756 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:21:32.157 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:32.294 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:33.549 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:33.656 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:38.755 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:38.988 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:43.59 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:43.190 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
09:21:44.539 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, USER_REQUEST)
09:21:47.384 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, BREAKPOINT)
09:21:49.372 INFO: [TadState] TAD state changed: READY -> DEBUG_RESUMED (RESUMED, STEP)
09:21:49.515 INFO: [TadState] TAD state changed: DEBUG_RESUMED -> READY (SUSPENDED, STEP)
